stoch file 
scenario 1 Probability 0.001
	epsilon 0.824442
	Bold 1.3
scenario 145 Probability 0.001
	epsilon 0.845821
	b 0.564655
	m 0.929163
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 146 Probability 0.001
	epsilon 0.839314
	b 0.560139
	m 1.09932
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 147 Probability 0.001
	epsilon 0.809998
	b 0.668382
	m 1.03398
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 148 Probability 0.001
	epsilon 0.764949
	b 0.640907
	m 1.12939
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 149 Probability 0.001
	epsilon 0.832028
	b 0.616029
	m 0.855038
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 150 Probability 0.001
	epsilon 0.794555
	b 0.537984
	m 0.797797
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 151 Probability 0.001
	epsilon 0.778759
	b 0.552797
	m 0.783413
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 152 Probability 0.001
	epsilon 0.798181
	b 0.6636
	m 1.16336
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 153 Probability 0.001
	epsilon 0.911863
	b 0.594647
	m 1.03316
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 154 Probability 0.001
	epsilon 0.824843
	b 0.547244
	m 1.14525
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 155 Probability 0.001
	epsilon 0.937195
	b 0.605582
	m 0.90711
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 156 Probability 0.001
	epsilon 0.76467
	b 0.651962
	m 1.14719
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 157 Probability 0.001
	epsilon 0.80008
	b 0.550526
	m 0.863016
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 158 Probability 0.001
	epsilon 0.907122
	b 0.555753
	m 1.07948
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 159 Probability 0.001
	epsilon 0.840425
	b 0.574886
	m 0.947185
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 160 Probability 0.001
	epsilon 0.846183
	b 0.661608
	m 1.16289
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 161 Probability 0.001
	epsilon 0.822877
	b 0.683766
	m 0.905478
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 162 Probability 0.001
	epsilon 0.828406
	b 0.638879
	m 0.96244
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 163 Probability 0.001
	epsilon 0.898122
	b 0.668002
	m 1.0157
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 164 Probability 0.001
	epsilon 0.920084
	b 0.697739
	m 0.809379
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 165 Probability 0.001
	epsilon 0.851916
	b 0.598546
	m 0.880939
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 166 Probability 0.001
	epsilon 0.891946
	b 0.695668
	m 1.049
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 167 Probability 0.001
	epsilon 0.800606
	b 0.505838
	m 1.12395
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 168 Probability 0.001
	epsilon 0.844305
	b 0.572977
	m 0.887402
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 169 Probability 0.001
	epsilon 0.898176
	b 0.63218
	m 0.967269
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 170 Probability 0.001
	epsilon 0.787671
	b 0.608636
	m 1.16667
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 171 Probability 0.001
	epsilon 0.843959
	b 0.639842
	m 1.05278
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 172 Probability 0.001
	epsilon 0.863724
	b 0.635202
	m 0.845654
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 173 Probability 0.001
	epsilon 0.913947
	b 0.594958
	m 1.07877
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 174 Probability 0.001
	epsilon 0.898319
	b 0.697917
	m 0.894623
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 175 Probability 0.001
	epsilon 0.836737
	b 0.573085
	m 0.781006
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 176 Probability 0.001
	epsilon 0.944091
	b 0.60414
	m 1.0363
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 177 Probability 0.001
	epsilon 0.762168
	b 0.613689
	m 0.916202
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 178 Probability 0.001
	epsilon 0.847872
	b 0.51015
	m 1.15688
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 179 Probability 0.001
	epsilon 0.804616
	b 0.634592
	m 1.162
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 180 Probability 0.001
	epsilon 0.910524
	b 0.553907
	m 0.827498
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 181 Probability 0.001
	epsilon 0.808964
	b 0.548156
	m 0.868369
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 182 Probability 0.001
	epsilon 0.872481
	b 0.656427
	m 1.06951
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 183 Probability 0.001
	epsilon 0.810389
	b 0.551898
	m 0.819617
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 184 Probability 0.001
	epsilon 0.826983
	b 0.540798
	m 0.823681
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 185 Probability 0.001
	epsilon 0.933893
	b 0.582991
	m 1.14653
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 186 Probability 0.001
	epsilon 0.926379
	b 0.587549
	m 0.846163
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 187 Probability 0.001
	epsilon 0.853731
	b 0.566216
	m 1.10097
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 188 Probability 0.001
	epsilon 0.875004
	b 0.575847
	m 0.821805
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 189 Probability 0.001
	epsilon 0.886345
	b 0.594553
	m 0.828363
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 190 Probability 0.001
	epsilon 0.865804
	b 0.556255
	m 0.841086
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 191 Probability 0.001
	epsilon 0.826902
	b 0.610354
	m 1.06371
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 192 Probability 0.001
	epsilon 0.897178
	b 0.608082
	m 1.12011
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 193 Probability 0.001
	epsilon 0.905684
	b 0.634773
	m 0.769074
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 194 Probability 0.001
	epsilon 0.806458
	b 0.633293
	m 1.10622
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 195 Probability 0.001
	epsilon 0.898622
	b 0.699053
	m 0.851249
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 196 Probability 0.001
	epsilon 0.838823
	b 0.654651
	m 1.23725
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 197 Probability 0.001
	epsilon 0.864642
	b 0.573996
	m 0.789879
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 198 Probability 0.001
	epsilon 0.849844
	b 0.632818
	m 0.776682
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 199 Probability 0.001
	epsilon 0.889702
	b 0.582712
	m 0.904441
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 200 Probability 0.001
	epsilon 0.820401
	b 0.691247
	m 1.146
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 201 Probability 0.001
	epsilon 0.859545
	b 0.563975
	m 0.91479
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 202 Probability 0.001
	epsilon 0.887706
	b 0.585788
	m 1.03795
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 203 Probability 0.001
	epsilon 0.801863
	b 0.609663
	m 0.95737
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 204 Probability 0.001
	epsilon 0.947682
	b 0.621303
	m 1.00663
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 205 Probability 0.001
	epsilon 0.754094
	b 0.59564
	m 1.22274
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 206 Probability 0.001
	epsilon 0.824643
	b 0.511075
	m 1.1919
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 207 Probability 0.001
	epsilon 0.786348
	b 0.558012
	m 0.928473
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 208 Probability 0.001
	epsilon 0.895077
	b 0.533493
	m 1.1236
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 209 Probability 0.001
	epsilon 0.805581
	b 0.57671
	m 0.762118
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 210 Probability 0.001
	epsilon 0.872975
	b 0.645298
	m 1.04469
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 211 Probability 0.001
	epsilon 0.839076
	b 0.660686
	m 1.0077
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 212 Probability 0.001
	epsilon 0.928826
	b 0.590747
	m 1.0279
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 213 Probability 0.001
	epsilon 0.869897
	b 0.616741
	m 0.88918
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 214 Probability 0.001
	epsilon 0.918497
	b 0.605857
	m 1.01793
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 215 Probability 0.001
	epsilon 0.791233
	b 0.689484
	m 0.943492
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 216 Probability 0.001
	epsilon 0.839446
	b 0.670497
	m 1.05702
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 217 Probability 0.001
	epsilon 0.831571
	b 0.587092
	m 0.849807
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 218 Probability 0.001
	epsilon 0.850714
	b 0.572801
	m 1.01709
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 219 Probability 0.001
	epsilon 0.875444
	b 0.600618
	m 1.01771
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 220 Probability 0.001
	epsilon 0.924106
	b 0.615672
	m 0.900291
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 221 Probability 0.001
	epsilon 0.80589
	b 0.581798
	m 1.03959
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 222 Probability 0.001
	epsilon 0.814868
	b 0.590115
	m 1.0199
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 223 Probability 0.001
	epsilon 0.78092
	b 0.580043
	m 0.94308
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 224 Probability 0.001
	epsilon 0.80531
	b 0.590676
	m 1.04084
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 225 Probability 0.001
	epsilon 0.854948
	b 0.699028
	m 0.78664
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 226 Probability 0.001
	epsilon 0.829599
	b 0.651604
	m 0.755917
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 227 Probability 0.001
	epsilon 0.850821
	b 0.656992
	m 0.930799
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 228 Probability 0.001
	epsilon 0.913906
	b 0.670053
	m 0.902881
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 229 Probability 0.001
	epsilon 0.862099
	b 0.686005
	m 1.24219
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 230 Probability 0.001
	epsilon 0.782784
	b 0.599083
	m 0.916916
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 231 Probability 0.001
	epsilon 0.934545
	b 0.574261
	m 0.96411
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 232 Probability 0.001
	epsilon 0.879046
	b 0.638519
	m 1.01444
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 233 Probability 0.001
	epsilon 0.823045
	b 0.607389
	m 1.19727
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 234 Probability 0.001
	epsilon 0.899119
	b 0.624969
	m 0.938839
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 235 Probability 0.001
	epsilon 0.841971
	b 0.627624
	m 0.990133
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 236 Probability 0.001
	epsilon 0.915122
	b 0.668916
	m 0.76666
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 237 Probability 0.001
	epsilon 0.864529
	b 0.644157
	m 1.17118
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 238 Probability 0.001
	epsilon 0.843279
	b 0.620693
	m 0.951113
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 239 Probability 0.001
	epsilon 0.897217
	b 0.573153
	m 0.925798
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 240 Probability 0.001
	epsilon 0.8776
	b 0.506454
	m 1.22745
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 241 Probability 0.001
	epsilon 0.795148
	b 0.55024
	m 0.991676
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 242 Probability 0.001
	epsilon 0.860816
	b 0.630084
	m 1.03923
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 243 Probability 0.001
	epsilon 0.781297
	b 0.541024
	m 0.973589
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 244 Probability 0.001
	epsilon 0.787141
	b 0.611337
	m 0.953605
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 245 Probability 0.001
	epsilon 0.76003
	b 0.592601
	m 0.992322
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 246 Probability 0.001
	epsilon 0.854529
	b 0.630357
	m 0.806682
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 247 Probability 0.001
	epsilon 0.855815
	b 0.558909
	m 0.912028
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 248 Probability 0.001
	epsilon 0.796928
	b 0.54391
	m 0.957497
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 249 Probability 0.001
	epsilon 0.860669
	b 0.692071
	m 1.05106
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 250 Probability 0.001
	epsilon 0.925622
	b 0.549104
	m 1.20303
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 251 Probability 0.001
	epsilon 0.914283
	b 0.574146
	m 0.901245
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 252 Probability 0.001
	epsilon 0.83946
	b 0.620468
	m 1.02926
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 253 Probability 0.001
	epsilon 0.825247
	b 0.658751
	m 1.04057
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 254 Probability 0.001
	epsilon 0.935531
	b 0.692563
	m 0.953467
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 255 Probability 0.001
	epsilon 0.83131
	b 0.689208
	m 0.822349
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 256 Probability 0.001
	epsilon 0.83731
	b 0.52846
	m 0.86332
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 257 Probability 0.001
	epsilon 0.808119
	b 0.5252
	m 0.984491
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 258 Probability 0.001
	epsilon 0.75286
	b 0.587483
	m 0.917659
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 259 Probability 0.001
	epsilon 0.795439
	b 0.616008
	m 0.947534
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 260 Probability 0.001
	epsilon 0.809656
	b 0.577683
	m 1.011
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 261 Probability 0.001
	epsilon 0.833309
	b 0.614085
	m 1.10764
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 262 Probability 0.001
	epsilon 0.784602
	b 0.524078
	m 0.817505
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 263 Probability 0.001
	epsilon 0.83014
	b 0.588004
	m 1.06273
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 264 Probability 0.001
	epsilon 0.867059
	b 0.605196
	m 1.1014
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 265 Probability 0.001
	epsilon 0.814725
	b 0.506112
	m 1.06671
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 266 Probability 0.001
	epsilon 0.809925
	b 0.579917
	m 1.01429
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 267 Probability 0.001
	epsilon 0.798452
	b 0.567064
	m 1.13535
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 268 Probability 0.001
	epsilon 0.946313
	b 0.503767
	m 1.04799
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 269 Probability 0.001
	epsilon 0.751896
	b 0.578356
	m 0.954778
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 270 Probability 0.001
	epsilon 0.927871
	b 0.615458
	m 1.20012
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 271 Probability 0.001
	epsilon 0.796663
	b 0.683957
	m 0.791957
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 272 Probability 0.001
	epsilon 0.792102
	b 0.574008
	m 0.937255
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 273 Probability 0.001
	epsilon 0.87572
	b 0.633549
	m 1.20522
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 274 Probability 0.001
	epsilon 0.937028
	b 0.563065
	m 0.941909
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 275 Probability 0.001
	epsilon 0.81023
	b 0.640088
	m 1.1132
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 276 Probability 0.001
	epsilon 0.791409
	b 0.59663
	m 1.07742
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 277 Probability 0.001
	epsilon 0.933717
	b 0.68071
	m 1.18794
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 278 Probability 0.001
	epsilon 0.889109
	b 0.561919
	m 1.08488
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 279 Probability 0.001
	epsilon 0.860067
	b 0.662745
	m 1.1229
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 280 Probability 0.001
	epsilon 0.840425
	b 0.567639
	m 1.12316
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 281 Probability 0.001
	epsilon 0.832112
	b 0.577916
	m 0.915112
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 282 Probability 0.001
	epsilon 0.883481
	b 0.61893
	m 1.03247
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 283 Probability 0.001
	epsilon 0.833806
	b 0.528123
	m 0.923146
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 284 Probability 0.001
	epsilon 0.842186
	b 0.589862
	m 1.04857
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 285 Probability 0.001
	epsilon 0.867251
	b 0.554491
	m 0.85787
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 286 Probability 0.001
	epsilon 0.806222
	b 0.621993
	m 0.873395
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 287 Probability 0.001
	epsilon 0.935926
	b 0.605808
	m 0.829392
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 288 Probability 0.001
	epsilon 0.933021
	b 0.684445
	m 0.997762
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
