stoch file 
scenario 1 Probability 0.004
	epsilon 0.89358
	Bold 1.3
scenario 145 Probability 0.004
	epsilon 0.772772
	b 0.527192
	m 0.993241
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 146 Probability 0.004
	epsilon 0.919924
	b 0.58854
	m 0.955289
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 147 Probability 0.004
	epsilon 0.895125
	b 0.543056
	m 0.955809
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 148 Probability 0.004
	epsilon 0.940867
	b 0.651803
	m 1.02119
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 149 Probability 0.004
	epsilon 0.767391
	b 0.648458
	m 0.968691
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 150 Probability 0.004
	epsilon 0.871587
	b 0.570892
	m 1.08837
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 151 Probability 0.004
	epsilon 0.945097
	b 0.580449
	m 1.07865
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 152 Probability 0.004
	epsilon 0.818215
	b 0.684744
	m 1.11575
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 153 Probability 0.004
	epsilon 0.89158
	b 0.532617
	m 1.07461
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 154 Probability 0.004
	epsilon 0.769502
	b 0.609471
	m 0.885323
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 155 Probability 0.004
	epsilon 0.919703
	b 0.586625
	m 0.901086
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 156 Probability 0.004
	epsilon 0.790217
	b 0.662454
	m 1.01114
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 157 Probability 0.004
	epsilon 0.815559
	b 0.604689
	m 0.894495
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 158 Probability 0.004
	epsilon 0.841451
	b 0.648161
	m 0.859762
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 159 Probability 0.004
	epsilon 0.845547
	b 0.657979
	m 0.83199
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 160 Probability 0.004
	epsilon 0.869525
	b 0.583525
	m 1.15969
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 161 Probability 0.004
	epsilon 0.842017
	b 0.668721
	m 1.12415
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 162 Probability 0.004
	epsilon 0.812915
	b 0.572118
	m 0.947091
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 163 Probability 0.004
	epsilon 0.7673
	b 0.626859
	m 0.795024
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 164 Probability 0.004
	epsilon 0.85293
	b 0.558105
	m 1.21392
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 165 Probability 0.004
	epsilon 0.864709
	b 0.675421
	m 1.098
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 166 Probability 0.004
	epsilon 0.90315
	b 0.515284
	m 0.803973
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 167 Probability 0.004
	epsilon 0.853002
	b 0.624511
	m 1.00138
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 168 Probability 0.004
	epsilon 0.807612
	b 0.645221
	m 1.18035
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 169 Probability 0.004
	epsilon 0.773378
	b 0.520392
	m 0.878991
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 170 Probability 0.004
	epsilon 0.799175
	b 0.508013
	m 1.22022
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 171 Probability 0.004
	epsilon 0.806891
	b 0.628957
	m 1.00507
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 172 Probability 0.004
	epsilon 0.782886
	b 0.635033
	m 0.776757
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 173 Probability 0.004
	epsilon 0.911863
	b 0.63414
	m 0.891369
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 174 Probability 0.004
	epsilon 0.906901
	b 0.56728
	m 1.08412
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 175 Probability 0.004
	epsilon 0.794752
	b 0.500914
	m 1.04992
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 176 Probability 0.004
	epsilon 0.795602
	b 0.649284
	m 0.930406
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 177 Probability 0.004
	epsilon 0.864275
	b 0.55616
	m 0.997385
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 178 Probability 0.004
	epsilon 0.857577
	b 0.602172
	m 1.03318
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 179 Probability 0.004
	epsilon 0.795328
	b 0.615113
	m 0.974841
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 180 Probability 0.004
	epsilon 0.908718
	b 0.530798
	m 1.01532
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 181 Probability 0.004
	epsilon 0.799575
	b 0.611173
	m 1.01151
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 182 Probability 0.004
	epsilon 0.818847
	b 0.627492
	m 0.877052
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 183 Probability 0.004
	epsilon 0.783683
	b 0.669942
	m 0.956881
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 184 Probability 0.004
	epsilon 0.861293
	b 0.628145
	m 0.93841
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 185 Probability 0.004
	epsilon 0.813109
	b 0.547776
	m 1.18971
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 186 Probability 0.004
	epsilon 0.792021
	b 0.603282
	m 0.931392
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 187 Probability 0.004
	epsilon 0.832079
	b 0.619782
	m 0.788993
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 188 Probability 0.004
	epsilon 0.759125
	b 0.619823
	m 1.23893
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 189 Probability 0.004
	epsilon 0.856317
	b 0.646739
	m 0.971777
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 190 Probability 0.004
	epsilon 0.866489
	b 0.676524
	m 1.23255
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 191 Probability 0.004
	epsilon 0.828678
	b 0.64792
	m 0.97087
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 192 Probability 0.004
	epsilon 0.806075
	b 0.57784
	m 1.02148
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 193 Probability 0.004
	epsilon 0.809157
	b 0.673423
	m 1.19646
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 194 Probability 0.004
	epsilon 0.876024
	b 0.509744
	m 1.04176
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 195 Probability 0.004
	epsilon 0.758799
	b 0.59482
	m 0.867152
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 196 Probability 0.004
	epsilon 0.752156
	b 0.539006
	m 1.06341
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 197 Probability 0.004
	epsilon 0.85635
	b 0.660412
	m 1.02593
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 198 Probability 0.004
	epsilon 0.776995
	b 0.52383
	m 1.16957
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 199 Probability 0.004
	epsilon 0.842265
	b 0.600186
	m 0.892521
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 200 Probability 0.004
	epsilon 0.886988
	b 0.543304
	m 0.810684
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 201 Probability 0.004
	epsilon 0.803008
	b 0.597497
	m 1.10889
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 202 Probability 0.004
	epsilon 0.947245
	b 0.525161
	m 0.996125
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 203 Probability 0.004
	epsilon 0.81888
	b 0.676734
	m 1.23125
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 204 Probability 0.004
	epsilon 0.782521
	b 0.528902
	m 1.12312
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 205 Probability 0.004
	epsilon 0.850637
	b 0.552651
	m 0.840523
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 206 Probability 0.004
	epsilon 0.825407
	b 0.522142
	m 1.14377
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 207 Probability 0.004
	epsilon 0.886003
	b 0.675253
	m 1.05631
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 208 Probability 0.004
	epsilon 0.864911
	b 0.580827
	m 1.10189
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 209 Probability 0.004
	epsilon 0.892132
	b 0.627983
	m 1.11058
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 210 Probability 0.004
	epsilon 0.912585
	b 0.604277
	m 0.898866
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 211 Probability 0.004
	epsilon 0.773391
	b 0.599253
	m 1.10382
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 212 Probability 0.004
	epsilon 0.881684
	b 0.623967
	m 0.819271
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 213 Probability 0.004
	epsilon 0.838087
	b 0.646369
	m 1.15958
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 214 Probability 0.004
	epsilon 0.896983
	b 0.621205
	m 1.07052
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 215 Probability 0.004
	epsilon 0.753125
	b 0.672417
	m 0.879486
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 216 Probability 0.004
	epsilon 0.918062
	b 0.665105
	m 0.984474
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 217 Probability 0.004
	epsilon 0.915151
	b 0.594269
	m 0.937128
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 218 Probability 0.004
	epsilon 0.786802
	b 0.579442
	m 0.861826
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 219 Probability 0.004
	epsilon 0.815443
	b 0.586097
	m 0.827209
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 220 Probability 0.004
	epsilon 0.901471
	b 0.686715
	m 0.977184
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 221 Probability 0.004
	epsilon 0.819932
	b 0.546507
	m 1.23985
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 222 Probability 0.004
	epsilon 0.94808
	b 0.543229
	m 1.16335
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 223 Probability 0.004
	epsilon 0.83302
	b 0.62844
	m 0.99288
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 224 Probability 0.004
	epsilon 0.886596
	b 0.59077
	m 0.845696
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 225 Probability 0.004
	epsilon 0.822251
	b 0.54814
	m 0.973971
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 226 Probability 0.004
	epsilon 0.880916
	b 0.603175
	m 0.978851
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 227 Probability 0.004
	epsilon 0.816425
	b 0.585326
	m 0.927884
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 228 Probability 0.004
	epsilon 0.828735
	b 0.673959
	m 1.06357
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 229 Probability 0.004
	epsilon 0.840102
	b 0.579872
	m 1.02519
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 230 Probability 0.004
	epsilon 0.870547
	b 0.507322
	m 1.17224
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 231 Probability 0.004
	epsilon 0.801774
	b 0.585093
	m 0.959227
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 232 Probability 0.004
	epsilon 0.845359
	b 0.63411
	m 0.97934
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 233 Probability 0.004
	epsilon 0.887222
	b 0.605692
	m 0.897513
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 234 Probability 0.004
	epsilon 0.918758
	b 0.588138
	m 1.05231
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 235 Probability 0.004
	epsilon 0.750799
	b 0.572985
	m 0.997577
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 236 Probability 0.004
	epsilon 0.88102
	b 0.608055
	m 1.08366
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 237 Probability 0.004
	epsilon 0.862631
	b 0.605779
	m 0.776365
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 238 Probability 0.004
	epsilon 0.843266
	b 0.650117
	m 0.92827
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 239 Probability 0.004
	epsilon 0.852669
	b 0.689716
	m 1.24082
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 240 Probability 0.004
	epsilon 0.82729
	b 0.584709
	m 0.919751
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 241 Probability 0.004
	epsilon 0.892795
	b 0.651124
	m 1.05122
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 242 Probability 0.004
	epsilon 0.802621
	b 0.597193
	m 1.06935
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 243 Probability 0.004
	epsilon 0.888412
	b 0.64982
	m 0.815869
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 244 Probability 0.004
	epsilon 0.819125
	b 0.509057
	m 1.00547
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 245 Probability 0.004
	epsilon 0.795444
	b 0.664999
	m 0.978194
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 246 Probability 0.004
	epsilon 0.85929
	b 0.594172
	m 1.03525
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 247 Probability 0.004
	epsilon 0.872603
	b 0.664051
	m 0.952952
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 248 Probability 0.004
	epsilon 0.870102
	b 0.629833
	m 1.00375
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 249 Probability 0.004
	epsilon 0.81333
	b 0.648523
	m 0.994781
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 250 Probability 0.004
	epsilon 0.857271
	b 0.541556
	m 1.0061
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
ENDATA
