stoch file 
scenario 1 Probability 0.004
	epsilon 0.80791
	Bold 0.7
scenario 145 Probability 0.004
	epsilon 0.897389
	b 0.641872
	m 0.831572
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 146 Probability 0.004
	epsilon 0.772653
	b 0.572877
	m 1.09541
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 147 Probability 0.004
	epsilon 0.912027
	b 0.501741
	m 1.10993
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 148 Probability 0.004
	epsilon 0.767885
	b 0.604689
	m 0.917765
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 149 Probability 0.004
	epsilon 0.897237
	b 0.620911
	m 1.03357
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 150 Probability 0.004
	epsilon 0.858178
	b 0.685366
	m 1.11989
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 151 Probability 0.004
	epsilon 0.8086
	b 0.607983
	m 0.980324
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 152 Probability 0.004
	epsilon 0.805181
	b 0.59238
	m 0.968614
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 153 Probability 0.004
	epsilon 0.886345
	b 0.614723
	m 0.951798
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 154 Probability 0.004
	epsilon 0.828364
	b 0.629157
	m 1.14009
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 155 Probability 0.004
	epsilon 0.815929
	b 0.511512
	m 1.19244
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 156 Probability 0.004
	epsilon 0.871451
	b 0.649274
	m 1.04375
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 157 Probability 0.004
	epsilon 0.866255
	b 0.513162
	m 0.937833
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 158 Probability 0.004
	epsilon 0.93748
	b 0.597728
	m 0.985382
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 159 Probability 0.004
	epsilon 0.936367
	b 0.552709
	m 0.981723
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 160 Probability 0.004
	epsilon 0.770399
	b 0.653113
	m 0.985018
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 161 Probability 0.004
	epsilon 0.890034
	b 0.513322
	m 0.780015
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 162 Probability 0.004
	epsilon 0.917617
	b 0.535047
	m 1.20815
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 163 Probability 0.004
	epsilon 0.870862
	b 0.676288
	m 0.871858
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 164 Probability 0.004
	epsilon 0.933681
	b 0.625196
	m 1.13667
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 165 Probability 0.004
	epsilon 0.810416
	b 0.673487
	m 1.03806
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 166 Probability 0.004
	epsilon 0.840991
	b 0.686359
	m 1.01271
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 167 Probability 0.004
	epsilon 0.890399
	b 0.649845
	m 0.753658
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 168 Probability 0.004
	epsilon 0.787095
	b 0.611642
	m 1.19353
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 169 Probability 0.004
	epsilon 0.847675
	b 0.576157
	m 0.996945
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 170 Probability 0.004
	epsilon 0.844595
	b 0.565568
	m 0.755593
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 171 Probability 0.004
	epsilon 0.892968
	b 0.684822
	m 0.799181
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 172 Probability 0.004
	epsilon 0.870731
	b 0.613776
	m 0.81633
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 173 Probability 0.004
	epsilon 0.777765
	b 0.618948
	m 1.15275
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 174 Probability 0.004
	epsilon 0.853956
	b 0.563122
	m 0.825175
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 175 Probability 0.004
	epsilon 0.878331
	b 0.561094
	m 1.18557
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 176 Probability 0.004
	epsilon 0.842298
	b 0.573722
	m 1.17781
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 177 Probability 0.004
	epsilon 0.859013
	b 0.585446
	m 1.15299
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 178 Probability 0.004
	epsilon 0.843406
	b 0.683252
	m 1.04471
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 179 Probability 0.004
	epsilon 0.937686
	b 0.597725
	m 0.862051
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 180 Probability 0.004
	epsilon 0.861248
	b 0.595138
	m 1.09842
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 181 Probability 0.004
	epsilon 0.791463
	b 0.67559
	m 1.03643
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 182 Probability 0.004
	epsilon 0.775168
	b 0.595809
	m 1.08662
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 183 Probability 0.004
	epsilon 0.816301
	b 0.697439
	m 0.944332
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 184 Probability 0.004
	epsilon 0.886143
	b 0.670732
	m 1.13495
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 185 Probability 0.004
	epsilon 0.805524
	b 0.577767
	m 1.08341
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 186 Probability 0.004
	epsilon 0.80313
	b 0.528148
	m 1.00272
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 187 Probability 0.004
	epsilon 0.880423
	b 0.652616
	m 1.03088
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 188 Probability 0.004
	epsilon 0.919666
	b 0.586213
	m 1.05835
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 189 Probability 0.004
	epsilon 0.908608
	b 0.686078
	m 0.828606
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 190 Probability 0.004
	epsilon 0.873437
	b 0.564742
	m 1.20635
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 191 Probability 0.004
	epsilon 0.907685
	b 0.615308
	m 1.19999
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 192 Probability 0.004
	epsilon 0.842778
	b 0.626751
	m 0.767706
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 193 Probability 0.004
	epsilon 0.777488
	b 0.592305
	m 0.852243
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 194 Probability 0.004
	epsilon 0.878932
	b 0.696537
	m 1.08029
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 195 Probability 0.004
	epsilon 0.893825
	b 0.575878
	m 0.872964
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 196 Probability 0.004
	epsilon 0.917192
	b 0.526475
	m 0.851954
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 197 Probability 0.004
	epsilon 0.863033
	b 0.643504
	m 0.95998
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 198 Probability 0.004
	epsilon 0.861262
	b 0.674517
	m 0.76334
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 199 Probability 0.004
	epsilon 0.818538
	b 0.594453
	m 0.924315
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 200 Probability 0.004
	epsilon 0.937788
	b 0.613885
	m 0.980398
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 201 Probability 0.004
	epsilon 0.931389
	b 0.531066
	m 1.00336
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 202 Probability 0.004
	epsilon 0.846724
	b 0.562071
	m 1.10785
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 203 Probability 0.004
	epsilon 0.791249
	b 0.526303
	m 1.2075
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 204 Probability 0.004
	epsilon 0.895837
	b 0.573599
	m 0.76387
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 205 Probability 0.004
	epsilon 0.832476
	b 0.688112
	m 0.97474
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 206 Probability 0.004
	epsilon 0.878238
	b 0.63199
	m 1.23927
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 207 Probability 0.004
	epsilon 0.884002
	b 0.500279
	m 0.866775
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 208 Probability 0.004
	epsilon 0.872248
	b 0.666063
	m 1.21197
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 209 Probability 0.004
	epsilon 0.835918
	b 0.697439
	m 1.0326
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 210 Probability 0.004
	epsilon 0.841686
	b 0.57958
	m 0.870056
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 211 Probability 0.004
	epsilon 0.94392
	b 0.626755
	m 0.763753
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 212 Probability 0.004
	epsilon 0.774793
	b 0.546596
	m 1.12175
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 213 Probability 0.004
	epsilon 0.882285
	b 0.583806
	m 1.02957
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 214 Probability 0.004
	epsilon 0.843367
	b 0.566032
	m 0.995737
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 215 Probability 0.004
	epsilon 0.856402
	b 0.526856
	m 0.843509
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 216 Probability 0.004
	epsilon 0.917485
	b 0.500741
	m 0.895714
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 217 Probability 0.004
	epsilon 0.856944
	b 0.680505
	m 1.01003
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 218 Probability 0.004
	epsilon 0.848155
	b 0.627789
	m 1.03611
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 219 Probability 0.004
	epsilon 0.845317
	b 0.583237
	m 1.16548
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 220 Probability 0.004
	epsilon 0.776252
	b 0.664713
	m 0.999412
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 221 Probability 0.004
	epsilon 0.802277
	b 0.651747
	m 1.16196
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 222 Probability 0.004
	epsilon 0.82543
	b 0.658679
	m 0.944256
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 223 Probability 0.004
	epsilon 0.906987
	b 0.67736
	m 0.821416
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 224 Probability 0.004
	epsilon 0.774495
	b 0.561816
	m 0.865537
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 225 Probability 0.004
	epsilon 0.832763
	b 0.64757
	m 0.8081
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 226 Probability 0.004
	epsilon 0.864787
	b 0.680409
	m 0.880767
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 227 Probability 0.004
	epsilon 0.875925
	b 0.573165
	m 1.06899
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 228 Probability 0.004
	epsilon 0.944507
	b 0.552508
	m 0.83001
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 229 Probability 0.004
	epsilon 0.824584
	b 0.573109
	m 0.950155
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 230 Probability 0.004
	epsilon 0.804942
	b 0.640353
	m 1.00084
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 231 Probability 0.004
	epsilon 0.936027
	b 0.60033
	m 1.14474
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 232 Probability 0.004
	epsilon 0.84412
	b 0.558996
	m 0.771978
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 233 Probability 0.004
	epsilon 0.81053
	b 0.671627
	m 1.00685
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 234 Probability 0.004
	epsilon 0.869867
	b 0.652008
	m 1.14722
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 235 Probability 0.004
	epsilon 0.788307
	b 0.59632
	m 0.851291
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 236 Probability 0.004
	epsilon 0.896822
	b 0.57913
	m 1.13303
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 237 Probability 0.004
	epsilon 0.863089
	b 0.60015
	m 1.00741
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 238 Probability 0.004
	epsilon 0.852807
	b 0.635597
	m 1.04519
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 239 Probability 0.004
	epsilon 0.761954
	b 0.500659
	m 0.778447
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 240 Probability 0.004
	epsilon 0.885189
	b 0.582669
	m 0.963369
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 241 Probability 0.004
	epsilon 0.848245
	b 0.5895
	m 1.18816
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 242 Probability 0.004
	epsilon 0.905525
	b 0.682881
	m 0.82207
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 243 Probability 0.004
	epsilon 0.898443
	b 0.692879
	m 0.965147
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 244 Probability 0.004
	epsilon 0.860236
	b 0.69254
	m 0.977735
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 245 Probability 0.004
	epsilon 0.926039
	b 0.612811
	m 1.22636
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 246 Probability 0.004
	epsilon 0.853014
	b 0.535729
	m 0.914135
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 247 Probability 0.004
	epsilon 0.891432
	b 0.581221
	m 0.924305
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 248 Probability 0.004
	epsilon 0.838902
	b 0.505297
	m 0.848565
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 249 Probability 0.004
	epsilon 0.779491
	b 0.624663
	m 1.02076
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 250 Probability 0.004
	epsilon 0.809852
	b 0.628871
	m 1.19034
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
ENDATA
